FEEDBACK_ID,EMPLOYEE_ID,PROJECT_NAME,CLIENT_NAME,REVIEWER_NAME,REVIEWER_ROLE,FEEDBACK_DATE,FEEDBACK_TYPE,OVERALL_RATING,TECHNICAL_RATING,COMMUNICATION_RATING,TEAMWORK_RATING,DELIVERY_RATING,STRENGTHS,AREAS_OF_IMPROVEMENT,RECOMMENDATION,FEEDBACK_CYCLE,CREATED_AT,REMARK
451,1127,Cost Optimization,MediaStream,Arun Nair,Client Manager,2026-01-04,Project Completion,3.2,2.5,2.6,4.8,2.5,Strong technical skills and problem-solving ability,Time management could be improved,Strongly Recommend,Q1 2025,2026-03-20 07:00:05.507,"Good technical skills but communication could be more structured, especially in status updates"
456,1150,ML Pipeline,CloudScale,Rajiv Kapoor,Delivery Manager,2025-04-11,Quarterly Review,3.8,4.3,4.5,4.7,3.8,Strong leadership and mentoring capabilities,Could be more proactive in knowledge sharing,Needs Improvement,Q2 2025,2026-03-20 07:00:05.507,"Delivers quality work when focused, but sometimes gets distracted by non-priority tasks"
457,1092,Security Audit,CloudScale,Priya Sharma,Project Manager,2025-08-21,Peer Review,3.2,4.7,4.7,4.2,3.2,Great team player with collaborative approach,Time management could be improved,Recommend,Q4 2025,2026-03-20 07:00:05.507,"Good at execution but lacks strategic thinking, needs mentoring on architecture decisions"
458,1092,Platform Upgrade,FinServ Global,Rajiv Kapoor,Delivery Manager,2025-04-05,Annual Appraisal,3.1,4.8,2.9,4.8,4.6,Proactive and self-driven with great initiative,Could be more proactive in knowledge sharing,Strongly Recommend,Q1 2026,2026-03-20 07:00:05.507,Adequate performance with room for growth in client-facing interactions
459,1092,Data Governance Setup,RetailMax,Vikash Mehta,Senior Architect,2025-02-05,Project Completion,3.6,3.8,5.0,2.9,3.8,Strong technical skills and problem-solving ability,Time management could be improved,Recommend with Reservations,Q1 2026,2026-03-20 07:00:05.507,Shows potential but inconsistent delivery quality across different project phases
463,1092,API Integration,MediaStream,Arun Nair,Client Manager,2024-12-19,Annual Appraisal,3.0,4.4,2.5,2.9,3.2,Proactive and self-driven with great initiative,Should focus on cross-functional collaboration,Recommend with Reservations,Q1 2025,2026-03-20 07:00:05.507,Cooperative team player but needs to take more ownership of deliverables
473,1203,Snowflake Migration,EnergyOne,Kavitha Rao,Scrum Master,2025-09-19,Quarterly Review,3.7,3.5,3.2,3.5,3.0,Proactive and self-driven with great initiative,Could be more proactive in knowledge sharing,Recommend,Q4 2025,2026-03-20 07:00:05.507,Adequate performance with room for growth in client-facing interactions
474,1203,Snowflake Migration,DataFirst LLC,Vikash Mehta,Senior Architect,2025-07-24,Client Feedback,3.7,4.5,5.0,4.0,3.2,Great team player with collaborative approach,Needs to improve estimation accuracy,Recommend,Q4 2025,2026-03-20 07:00:05.507,Shows potential but inconsistent delivery quality across different project phases
476,1118,POC Development,RetailMax,Rajiv Kapoor,Delivery Manager,2024-12-09,Quarterly Review,3.7,3.0,3.2,4.5,2.7,Consistent delivery and attention to detail,Presentation skills need enhancement,Recommend with Reservations,Q4 2025,2026-03-20 07:00:05.507,"Average communicator, gets the job done but could improve stakeholder management"
477,1359,Cloud Migration,InsurePro,Priya Sharma,Project Manager,2025-03-24,Peer Review,3.8,3.1,4.8,4.6,4.1,Great team player with collaborative approach,Needs to upskill on newer technologies,Recommend with Reservations,Q1 2025,2026-03-20 07:00:05.507,"Technically capable but sometimes over-engineers solutions, needs to balance simplicity and robustness"
478,1448,Data Lake Build,DataFirst LLC,Kavitha Rao,Scrum Master,2025-07-24,Project Completion,3.2,3.1,2.6,4.8,4.2,Great team player with collaborative approach,Time management could be improved,Needs Improvement,Q1 2025,2026-03-20 07:00:05.507,Cooperative team player but needs to take more ownership of deliverables
487,1064,Data Lake Build,InsurePro,Rajiv Kapoor,Delivery Manager,2025-11-04,Project Completion,3.2,4.4,4.2,4.9,4.3,Consistent delivery and attention to detail,Needs to improve estimation accuracy,Strongly Recommend,Q4 2025,2026-03-20 07:00:05.507,"Good at execution but lacks strategic thinking, needs mentoring on architecture decisions"
493,1255,Dashboard Development,EnergyOne,Sanjay Reddy,Practice Head,2025-04-03,Mid-Year Review,3.9,3.7,4.0,2.6,3.7,Great team player with collaborative approach,Presentation skills need enhancement,Recommend,Q1 2025,2026-03-20 07:00:05.507,Cooperative team player but needs to take more ownership of deliverables
497,1230,API Integration,HealthTech Solutions,Vikash Mehta,Senior Architect,2025-01-10,Project Completion,3.7,3.0,3.4,3.3,4.6,Proactive and self-driven with great initiative,Needs to improve documentation practices,Strongly Recommend,Q2 2025,2026-03-20 07:00:05.507,"Meets expectations consistently but rarely exceeds them, could benefit from stretch assignments"
4,1482,Cost Optimization,HealthTech Solutions,Sanjay Reddy,Practice Head,2026-03-08,Project Completion,3.5,5.0,3.8,4.1,3.9,Consistent delivery and attention to detail,Time management could be improved,Recommend with Reservations,Q3 2025,2026-03-20 07:00:05.507,Solid contributor who needs to improve on proactive problem identification
40,1501,ML Pipeline,RetailMax,Sanjay Reddy,Practice Head,2024-12-10,Project Completion,3.7,4.2,2.9,3.3,4.5,Consistent delivery and attention to detail,Could take on more leadership responsibilities,Recommend,Q4 2025,2026-03-20 07:00:05.507,Works well independently but needs improvement in pair programming and knowledge sharing
42,1501,Data Lake Build,HealthTech Solutions,Vikash Mehta,Senior Architect,2025-12-12,Client Feedback,3.5,3.3,2.8,3.9,3.7,Proactive and self-driven with great initiative,Could take on more leadership responsibilities,Recommend,Q1 2025,2026-03-20 07:00:05.507,"Technically capable but sometimes over-engineers solutions, needs to balance simplicity and robustness"
271,1166,Data Governance Setup,RetailMax,Sanjay Reddy,Practice Head,2025-12-10,Peer Review,3.3,3.2,3.4,4.8,4.4,Consistent delivery and attention to detail,Should focus on cross-functional collaboration,Needs Improvement,Q1 2026,2026-03-20 07:00:05.507,"Good technical skills but communication could be more structured, especially in status updates"
273,1166,POC Development,Acme Corp,Deepa Iyer,Team Lead,2025-05-03,Quarterly Review,3.9,3.9,3.8,4.3,2.9,Quick learner with adaptable mindset,Needs to improve documentation practices,Recommend with Reservations,Q2 2025,2026-03-20 07:00:05.507,Reliable team member with occasional availability gaps during sprint transitions
276,1498,Data Lake Build,Acme Corp,Sunita Desai,Tech Lead,2025-07-20,Peer Review,3.6,4.3,3.2,4.3,4.8,Great team player with collaborative approach,Presentation skills need enhancement,Needs Improvement,Q2 2025,2026-03-20 07:00:05.507,"Delivers quality work when focused, but sometimes gets distracted by non-priority tasks"
279,1083,POC Development,Acme Corp,Arun Nair,Client Manager,2025-05-12,Client Feedback,3.4,5.0,3.7,4.6,4.7,Great team player with collaborative approach,Needs to upskill on newer technologies,Recommend with Reservations,Q3 2025,2026-03-20 07:00:05.507,Shows potential but inconsistent delivery quality across different project phases
280,1083,Security Audit,RetailMax,Vikash Mehta,Senior Architect,2026-02-04,Quarterly Review,3.3,3.9,3.3,4.1,4.4,Great team player with collaborative approach,Needs to improve documentation practices,Needs Improvement,Q4 2025,2026-03-20 07:00:05.507,Works well independently but needs improvement in pair programming and knowledge sharing
286,1005,Reporting Automation,EnergyOne,Anita Pillai,HR Business Partner,2025-10-26,Quarterly Review,3.6,3.8,3.0,4.3,3.5,Great team player with collaborative approach,Needs to improve estimation accuracy,Recommend,Q3 2025,2026-03-20 07:00:05.507,"Good technical skills but communication could be more structured, especially in status updates"
288,1351,Snowflake Migration,EnergyOne,Deepa Iyer,Team Lead,2025-12-20,Quarterly Review,3.5,2.8,2.7,3.6,4.7,Great team player with collaborative approach,Time management could be improved,Recommend,Q3 2025,2026-03-20 07:00:05.507,Reliable team member with occasional availability gaps during sprint transitions
297,1365,Data Lake Build,HealthTech Solutions,Rajiv Kapoor,Delivery Manager,2025-06-27,Peer Review,3.0,4.8,4.5,3.5,4.3,Great team player with collaborative approach,Should focus on cross-functional collaboration,Strongly Recommend,Q1 2025,2026-03-20 07:00:05.507,"Technically capable but sometimes over-engineers solutions, needs to balance simplicity and robustness"
302,1012,Real-time Analytics,EnergyOne,Sunita Desai,Tech Lead,2025-06-01,Annual Appraisal,2.9,3.2,2.6,4.9,4.2,Strong technical skills and problem-solving ability,Needs to improve estimation accuracy,Strongly Recommend,Q1 2026,2026-03-20 07:00:05.507,"Technologically sound but lacks in taking initiatives, needs constant direction from leads"
308,1407,Data Lake Build,FinServ Global,Kavitha Rao,Scrum Master,2025-01-23,Mid-Year Review,2.7,4.6,3.1,3.1,2.8,Strong leadership and mentoring capabilities,Presentation skills need enhancement,Recommend,Q1 2026,2026-03-20 07:00:05.507,"Frequently escalates minor issues unnecessarily, creating friction with client stakeholders"
314,1385,Data Warehouse Redesign,EnergyOne,Kavitha Rao,Scrum Master,2025-07-09,Peer Review,2.8,4.9,4.5,5.0,3.2,Great team player with collaborative approach,Presentation skills need enhancement,Recommend with Reservations,Q1 2025,2026-03-20 07:00:05.507,"Technologically sound but lacks in taking initiatives, needs constant direction from leads"
327,1172,Dashboard Development,MediaStream,Sunita Desai,Tech Lead,2025-01-28,Client Feedback,2.5,4.7,2.5,3.8,2.8,Strong leadership and mentoring capabilities,Could be more proactive in knowledge sharing,Needs Improvement,Q4 2025,2026-03-20 07:00:05.507,"Tends to miss deadlines without proactive communication, needs improvement in time management"
429,1412,Reporting Automation,DataFirst LLC,Sanjay Reddy,Practice Head,2024-12-03,Quarterly Review,2.6,4.7,4.8,4.0,2.5,Quick learner with adaptable mindset,Time management could be improved,Needs Improvement,Q2 2025,2026-03-20 07:00:05.507,"Not reliable for on-call rotations, has declined critical support requests multiple times"
430,1470,Data Lake Build,FinServ Global,Sanjay Reddy,Practice Head,2025-06-18,Peer Review,2.5,2.8,3.6,2.6,3.8,Strong leadership and mentoring capabilities,Needs to improve documentation practices,Recommend,Q1 2025,2026-03-20 07:00:05.507,"Lacks urgency on production issues, response time during incidents is below expectations"
433,1265,Security Audit,CloudScale,Sanjay Reddy,Practice Head,2025-08-26,Mid-Year Review,2.6,2.5,2.6,4.9,4.3,Strong technical skills and problem-solving ability,Could be more proactive in knowledge sharing,Strongly Recommend,Q1 2025,2026-03-20 07:00:05.507,"Not great in customer communication, struggles to articulate technical concepts to business stakeholders"
435,1265,Cloud Migration,EnergyOne,Arun Nair,Client Manager,2026-01-15,Annual Appraisal,2.7,2.5,2.8,4.0,3.7,Consistent delivery and attention to detail,Presentation skills need enhancement,Recommend with Reservations,Q1 2026,2026-03-20 07:00:05.507,"Tends to miss deadlines without proactive communication, needs improvement in time management"
332,1106,API Integration,MediaStream,Anita Pillai,HR Business Partner,2025-10-02,Quarterly Review,2.6,3.0,3.6,3.1,4.0,Strong leadership and mentoring capabilities,Could be more proactive in knowledge sharing,Needs Improvement,Q1 2026,2026-03-20 07:00:05.507,"Frequently escalates minor issues unnecessarily, creating friction with client stakeholders"
335,1128,ML Pipeline,RetailMax,Arun Nair,Client Manager,2025-03-17,Project Completion,2.6,3.8,5.0,2.5,3.8,Strong leadership and mentoring capabilities,Time management could be improved,Strongly Recommend,Q3 2025,2026-03-20 07:00:05.507,"Resistant to adopting new tools and processes, sticks to outdated approaches"
340,1244,Data Governance Setup,InsurePro,Manoj Gupta,Engineering Manager,2025-10-11,Mid-Year Review,2.6,4.5,4.9,4.1,2.8,Strong leadership and mentoring capabilities,Needs to upskill on newer technologies,Recommend,Q1 2026,2026-03-20 07:00:05.507,"Shows reluctance to collaborate with cross-functional teams, prefers working in silos"
347,1204,Dashboard Development,RetailMax,Deepa Iyer,Team Lead,2025-08-10,Peer Review,2.9,3.6,3.3,3.8,3.2,Strong technical skills and problem-solving ability,Needs to upskill on newer technologies,Strongly Recommend,Q2 2025,2026-03-20 07:00:05.507,"Resistant to adopting new tools and processes, sticks to outdated approaches"
6,1368,Security Audit,FinServ Global,Priya Sharma,Project Manager,2025-03-10,Project Completion,2.7,4.4,3.5,4.9,4.0,Quick learner with adaptable mindset,Presentation skills need enhancement,Needs Improvement,Q2 2025,2026-03-20 07:00:05.507,"Struggles with ambiguity, needs clearly defined requirements to perform well"
635,1072,POC Development,MediaStream,Rajiv Kapoor,Delivery Manager,2025-08-07,Mid-Year Review,2.8,2.6,4.9,2.8,4.6,Great team player with collaborative approach,Could take on more leadership responsibilities,Recommend with Reservations,Q3 2025,2026-03-20 07:00:05.507,"Resistant to adopting new tools and processes, sticks to outdated approaches"
650,1286,Cost Optimization,MediaStream,Arun Nair,Client Manager,2025-10-24,Mid-Year Review,2.6,4.8,3.1,3.6,4.1,Quick learner with adaptable mindset,Should focus on cross-functional collaboration,Recommend,Q1 2026,2026-03-20 07:00:05.507,"Technologically sound but lacks in taking initiatives, needs constant direction from leads"
655,1201,Data Warehouse Redesign,HealthTech Solutions,Deepa Iyer,Team Lead,2025-08-19,Project Completion,2.9,3.6,2.8,4.8,2.9,Strong leadership and mentoring capabilities,Presentation skills need enhancement,Recommend,Q1 2025,2026-03-20 07:00:05.507,"Has attitude issues during code reviews, does not take constructive feedback positively"
661,1269,ML Pipeline,DataFirst LLC,Kavitha Rao,Scrum Master,2025-06-16,Annual Appraisal,2.5,4.6,2.7,4.2,3.7,Strong technical skills and problem-solving ability,Presentation skills need enhancement,Recommend,Q1 2026,2026-03-20 07:00:05.507,"Not great in customer communication, struggles to articulate technical concepts to business stakeholders"
665,1429,Security Audit,EnergyOne,Deepa Iyer,Team Lead,2026-02-20,Quarterly Review,2.5,4.1,2.6,4.0,4.4,Proactive and self-driven with great initiative,Should focus on cross-functional collaboration,Strongly Recommend,Q1 2025,2026-03-20 07:00:05.507,"Poor documentation habits, leaves knowledge gaps when transitioning off projects"
666,1429,Data Governance Setup,InsurePro,Rajiv Kapoor,Delivery Manager,2025-03-25,Client Feedback,2.5,3.9,2.5,2.8,4.2,Quick learner with adaptable mindset,Time management could be improved,Recommend,Q1 2026,2026-03-20 07:00:05.507,"Struggles with ambiguity, needs clearly defined requirements to perform well"
692,1420,Data Governance Setup,MediaStream,Deepa Iyer,Team Lead,2025-11-19,Annual Appraisal,2.7,2.5,2.5,4.6,4.9,Proactive and self-driven with great initiative,Time management could be improved,Recommend with Reservations,Q1 2025,2026-03-20 07:00:05.507,"Frequently escalates minor issues unnecessarily, creating friction with client stakeholders"
